Week,County,Sales
6/27/2015,ALBANY      ,24637
6/27/2015,ALLEGANY    ,2078
6/27/2015,BRONX       ,101615
6/27/2015,BROOME      ,12520
6/27/2015,CATTARAUGUS ,4290
6/27/2015,CAYUGA      ,5837
6/27/2015,CHAUTAUQUA  ,8155
6/27/2015,CHEMUNG     ,5375
6/27/2015,CHENANGO    ,2808
6/27/2015,CLINTON     ,4331
6/27/2015,COLUMBIA    ,5322
6/27/2015,CORTLAND    ,2914
6/27/2015,DELAWARE    ,3454
6/27/2015,DUTCHESS    ,28987
6/27/2015,ERIE        ,62964
6/27/2015,ESSEX       ,1955
6/27/2015,FRANKLIN    ,2579
6/27/2015,FULTON      ,3753
6/27/2015,GENESEE     ,4091
6/27/2015,GREENE      ,4480
6/27/2015,HAMILTON    ,403
6/27/2015,HERKIMER    ,3700
6/27/2015,JEFFERSON   ,6587
6/27/2015,KINGS       ,177597
6/27/2015,LEWIS       ,1234
6/27/2015,LIVINGSTON  ,3904
6/27/2015,MADISON     ,3540
6/27/2015,MONROE      ,53339
6/27/2015,MONTGOMERY  ,4462
6/27/2015,NASSAU      ,170396
6/27/2015,NEW YORK    ,184648
6/27/2015,NIAGARA     ,12525
6/27/2015,ONEIDA      ,14412
6/27/2015,ONONDAGA    ,33537
6/27/2015,ONTARIO     ,8390
6/27/2015,ORANGE      ,38900
6/27/2015,ORLEANS     ,1925
6/27/2015,OSWEGO      ,6846
6/27/2015,OTSEGO      ,3969
6/27/2015,PUTNAM      ,14061
6/27/2015,QUEENS      ,216872
6/27/2015,RENSSELAER  ,12576
6/27/2015,RICHMOND    ,56382
6/27/2015,ROCKLAND    ,40504
6/27/2015,SARATOGA    ,18644
6/27/2015,SCHENECTADY ,155461
6/27/2015,SCHOHARIE   ,1986
6/27/2015,SCHUYLER    ,1134
6/27/2015,SENECA      ,2142
6/27/2015,ST. LAWRENCE,6560
6/27/2015,STEUBEN     ,6536
6/27/2015,SUFFOLK     ,177629
6/27/2015,SULLIVAN    ,7567
6/27/2015,TIOGA       ,2949
6/27/2015,TOMPKINS    ,4799
6/27/2015,ULSTER      ,15883
6/27/2015,WARREN      ,7124
6/27/2015,WASHINGTON  ,3620
6/27/2015,WAYNE       ,5805
6/27/2015,WESTCHESTER ,111909
6/27/2015,WYOMING     ,2263
6/27/2015,YATES       ,1251
7/4/2015,ALBANY      ,24059
7/4/2015,ALLEGANY    ,2263
7/4/2015,BRONX       ,102156
7/4/2015,BROOME      ,13033
7/4/2015,CATTARAUGUS ,4352
7/4/2015,CAYUGA      ,5367
7/4/2015,CHAUTAUQUA  ,8531
7/4/2015,CHEMUNG     ,5712
7/4/2015,CHENANGO    ,2737
7/4/2015,CLINTON     ,4164
7/4/2015,COLUMBIA    ,5296
7/4/2015,CORTLAND    ,2819
7/4/2015,DELAWARE    ,3986
7/4/2015,DUTCHESS    ,28971
7/4/2015,ERIE        ,61521
7/4/2015,ESSEX       ,2279
7/4/2015,FRANKLIN    ,2685
7/4/2015,FULTON      ,4036
7/4/2015,GENESEE     ,3938
7/4/2015,GREENE      ,4699
7/4/2015,HAMILTON    ,563
7/4/2015,HERKIMER    ,3816
7/4/2015,JEFFERSON   ,7271
7/4/2015,KINGS       ,176564
7/4/2015,LEWIS       ,1350
7/4/2015,LIVINGSTON  ,4110
7/4/2015,MADISON     ,3690
7/4/2015,MONROE      ,52685
7/4/2015,MONTGOMERY  ,4428
7/4/2015,NASSAU      ,164865
7/4/2015,NEW YORK    ,177044
7/4/2015,NIAGARA     ,13080
7/4/2015,ONEIDA      ,14644
7/4/2015,ONONDAGA    ,32954
7/4/2015,ONTARIO     ,8393
7/4/2015,ORANGE      ,38309
7/4/2015,ORLEANS     ,2119
7/4/2015,OSWEGO      ,6864
7/4/2015,OTSEGO      ,3778
7/4/2015,PUTNAM      ,14065
7/4/2015,QUEENS      ,216418
7/4/2015,RENSSELAER  ,12159
7/4/2015,RICHMOND    ,56076
7/4/2015,ROCKLAND    ,39996
7/4/2015,SARATOGA    ,18033
7/4/2015,SCHENECTADY ,155420
7/4/2015,SCHOHARIE   ,2100
7/4/2015,SCHUYLER    ,1207
7/4/2015,SENECA      ,2019
7/4/2015,ST. LAWRENCE,6561
7/4/2015,STEUBEN     ,6830
7/4/2015,SUFFOLK     ,175149
7/4/2015,SULLIVAN    ,8574
7/4/2015,TIOGA       ,2847
7/4/2015,TOMPKINS    ,4770
7/4/2015,ULSTER      ,16317
7/4/2015,WARREN      ,7947
7/4/2015,WASHINGTON  ,3604
7/4/2015,WAYNE       ,5852
7/4/2015,WESTCHESTER ,106845
7/4/2015,WYOMING     ,2296
7/4/2015,YATES       ,1402
7/11/2015,ALBANY      ,24588
7/11/2015,ALLEGANY    ,2192
7/11/2015,BRONX       ,103475
7/11/2015,BROOME      ,12800
7/11/2015,CATTARAUGUS ,4383
7/11/2015,CAYUGA      ,5410
7/11/2015,CHAUTAUQUA  ,8336
7/11/2015,CHEMUNG     ,5141
7/11/2015,CHENANGO    ,3076
7/11/2015,CLINTON     ,4681
7/11/2015,COLUMBIA    ,5486
7/11/2015,CORTLAND    ,2790
7/11/2015,DELAWARE    ,3682
7/11/2015,DUTCHESS    ,29476
7/11/2015,ERIE        ,63802
7/11/2015,ESSEX       ,2254
7/11/2015,FRANKLIN    ,2627
7/11/2015,FULTON      ,4167
7/11/2015,GENESEE     ,3878
7/11/2015,GREENE      ,4474
7/11/2015,HAMILTON    ,529
7/11/2015,HERKIMER    ,4208
7/11/2015,JEFFERSON   ,7030
7/11/2015,KINGS       ,180225
7/11/2015,LEWIS       ,1260
7/11/2015,LIVINGSTON  ,3900
7/11/2015,MADISON     ,3602
7/11/2015,MONROE      ,53934
7/11/2015,MONTGOMERY  ,4543
7/11/2015,NASSAU      ,170364
7/11/2015,NEW YORK    ,190094
7/11/2015,NIAGARA     ,12945
7/11/2015,ONEIDA      ,14566
7/11/2015,ONONDAGA    ,34220
7/11/2015,ONTARIO     ,8362
7/11/2015,ORANGE      ,38792
7/11/2015,ORLEANS     ,2078
7/11/2015,OSWEGO      ,7216
7/11/2015,OTSEGO      ,3741
7/11/2015,PUTNAM      ,13741
7/11/2015,QUEENS      ,222051
7/11/2015,RENSSELAER  ,12334
7/11/2015,RICHMOND    ,55805
7/11/2015,ROCKLAND    ,40659
7/11/2015,SARATOGA    ,18331
7/11/2015,SCHENECTADY ,154519
7/11/2015,SCHOHARIE   ,1931
7/11/2015,SCHUYLER    ,1175
7/11/2015,SENECA      ,2140
7/11/2015,ST. LAWRENCE,6644
7/11/2015,STEUBEN     ,6710
7/11/2015,SUFFOLK     ,179438
7/11/2015,SULLIVAN    ,8172
7/11/2015,TIOGA       ,2708
7/11/2015,TOMPKINS    ,5127
7/11/2015,ULSTER      ,16955
7/11/2015,WARREN      ,7725
7/11/2015,WASHINGTON  ,3619
7/11/2015,WAYNE       ,5952
7/11/2015,WESTCHESTER ,112892
7/11/2015,WYOMING     ,2124
7/11/2015,YATES       ,1405
7/18/2015,ALBANY      ,24802
7/18/2015,ALLEGANY    ,2214
7/18/2015,BRONX       ,103768
7/18/2015,BROOME      ,13012
7/18/2015,CATTARAUGUS ,4148
7/18/2015,CAYUGA      ,5585
7/18/2015,CHAUTAUQUA  ,8165
7/18/2015,CHEMUNG     ,5386
7/18/2015,CHENANGO    ,2768
7/18/2015,CLINTON     ,4393
7/18/2015,COLUMBIA    ,5621
7/18/2015,CORTLAND    ,2799
7/18/2015,DELAWARE    ,3794
7/18/2015,DUTCHESS    ,29281
7/18/2015,ERIE        ,63318
7/18/2015,ESSEX       ,2314
7/18/2015,FRANKLIN    ,2599
7/18/2015,FULTON      ,3933
7/18/2015,GENESEE     ,3884
7/18/2015,GREENE      ,4942
7/18/2015,HAMILTON    ,493
7/18/2015,HERKIMER    ,3873
7/18/2015,JEFFERSON   ,6817
7/18/2015,KINGS       ,185803
7/18/2015,LEWIS       ,1362
7/18/2015,LIVINGSTON  ,4288
7/18/2015,MADISON     ,3832
7/18/2015,MONROE      ,54348
7/18/2015,MONTGOMERY  ,4370
7/18/2015,NASSAU      ,171636
7/18/2015,NEW YORK    ,193628
7/18/2015,NIAGARA     ,12495
7/18/2015,ONEIDA      ,14784
7/18/2015,ONONDAGA    ,34533
7/18/2015,ONTARIO     ,8458
7/18/2015,ORANGE      ,38934
7/18/2015,ORLEANS     ,1989
7/18/2015,OSWEGO      ,6985
7/18/2015,OTSEGO      ,3680
7/18/2015,PUTNAM      ,14169
7/18/2015,QUEENS      ,223334
7/18/2015,RENSSELAER  ,12463
7/18/2015,RICHMOND    ,57028
7/18/2015,ROCKLAND    ,39827
7/18/2015,SARATOGA    ,18588
7/18/2015,SCHENECTADY ,154474
7/18/2015,SCHOHARIE   ,1918
7/18/2015,SCHUYLER    ,1275
7/18/2015,SENECA      ,2301
7/18/2015,ST. LAWRENCE,6903
7/18/2015,STEUBEN     ,6843
7/18/2015,SUFFOLK     ,177636
7/18/2015,SULLIVAN    ,8312
7/18/2015,TIOGA       ,2634
7/18/2015,TOMPKINS    ,5152
7/18/2015,ULSTER      ,16567
7/18/2015,WARREN      ,7908
7/18/2015,WASHINGTON  ,3621
7/18/2015,WAYNE       ,6176
7/18/2015,WESTCHESTER ,113827
7/18/2015,WYOMING     ,2164
7/18/2015,YATES       ,1522
7/25/2015,ALBANY      ,25255
7/25/2015,ALLEGANY    ,2271
7/25/2015,BRONX       ,104233
7/25/2015,BROOME      ,12699
7/25/2015,CATTARAUGUS ,4531
7/25/2015,CAYUGA      ,5408
7/25/2015,CHAUTAUQUA  ,8554
7/25/2015,CHEMUNG     ,5470
7/25/2015,CHENANGO    ,2806
7/25/2015,CLINTON     ,4172
7/25/2015,COLUMBIA    ,5781
7/25/2015,CORTLAND    ,2978
7/25/2015,DELAWARE    ,4002
7/25/2015,DUTCHESS    ,29697
7/25/2015,ERIE        ,63678
7/25/2015,ESSEX       ,2265
7/25/2015,FRANKLIN    ,2558
7/25/2015,FULTON      ,4006
7/25/2015,GENESEE     ,4146
7/25/2015,GREENE      ,4961
7/25/2015,HAMILTON    ,549
7/25/2015,HERKIMER    ,4264
7/25/2015,JEFFERSON   ,7136
7/25/2015,KINGS       ,184003
7/25/2015,LEWIS       ,1289
7/25/2015,LIVINGSTON  ,4066
7/25/2015,MADISON     ,3963
7/25/2015,MONROE      ,54402
7/25/2015,MONTGOMERY  ,4296
7/25/2015,NASSAU      ,175170
7/25/2015,NEW YORK    ,196980
7/25/2015,NIAGARA     ,13009
7/25/2015,ONEIDA      ,14783
7/25/2015,ONONDAGA    ,34306
7/25/2015,ONTARIO     ,8724
7/25/2015,ORANGE      ,40084
7/25/2015,ORLEANS     ,2256
7/25/2015,OSWEGO      ,7001
7/25/2015,OTSEGO      ,3608
7/25/2015,PUTNAM      ,14809
7/25/2015,QUEENS      ,225285
7/25/2015,RENSSELAER  ,12480
7/25/2015,RICHMOND    ,58352
7/25/2015,ROCKLAND    ,42120
7/25/2015,SARATOGA    ,20346
7/25/2015,SCHENECTADY ,154269
7/25/2015,SCHOHARIE   ,2278
7/25/2015,SCHUYLER    ,1224
7/25/2015,SENECA      ,2249
7/25/2015,ST. LAWRENCE,6982
7/25/2015,STEUBEN     ,7488
7/25/2015,SUFFOLK     ,181374
7/25/2015,SULLIVAN    ,8905
7/25/2015,TIOGA       ,3133
7/25/2015,TOMPKINS    ,4977
7/25/2015,ULSTER      ,16787
7/25/2015,WARREN      ,7974
7/25/2015,WASHINGTON  ,3892
7/25/2015,WAYNE       ,5865
7/25/2015,WESTCHESTER ,114035
7/25/2015,WYOMING     ,2170
7/25/2015,YATES       ,1383
8/1/2015,ALBANY      ,26357
8/1/2015,ALLEGANY    ,2395
8/1/2015,BRONX       ,107301
8/1/2015,BROOME      ,13630
8/1/2015,CATTARAUGUS ,4631
8/1/2015,CAYUGA      ,6045
8/1/2015,CHAUTAUQUA  ,8417
8/1/2015,CHEMUNG     ,5453
8/1/2015,CHENANGO    ,2859
8/1/2015,CLINTON     ,4656
8/1/2015,COLUMBIA    ,5780
8/1/2015,CORTLAND    ,3034
8/1/2015,DELAWARE    ,4129
8/1/2015,DUTCHESS    ,29764
8/1/2015,ERIE        ,66277
8/1/2015,ESSEX       ,2378
8/1/2015,FRANKLIN    ,3007
8/1/2015,FULTON      ,4246
8/1/2015,GENESEE     ,4254
8/1/2015,GREENE      ,5196
8/1/2015,HAMILTON    ,474
8/1/2015,HERKIMER    ,4277
8/1/2015,JEFFERSON   ,8447
8/1/2015,KINGS       ,187069
8/1/2015,LEWIS       ,1407
8/1/2015,LIVINGSTON  ,4011
8/1/2015,MADISON     ,4114
8/1/2015,MONROE      ,55899
8/1/2015,MONTGOMERY  ,4507
8/1/2015,NASSAU      ,177974
8/1/2015,NEW YORK    ,202092
8/1/2015,NIAGARA     ,13449
8/1/2015,ONEIDA      ,15492
8/1/2015,ONONDAGA    ,38962
8/1/2015,ONTARIO     ,8972
8/1/2015,ORANGE      ,41303
8/1/2015,ORLEANS     ,2194
8/1/2015,OSWEGO      ,7318
8/1/2015,OTSEGO      ,3685
8/1/2015,PUTNAM      ,15066
8/1/2015,QUEENS      ,225892
8/1/2015,RENSSELAER  ,12672
8/1/2015,RICHMOND    ,58657
8/1/2015,ROCKLAND    ,42875
8/1/2015,SARATOGA    ,20352
8/1/2015,SCHENECTADY ,154475
8/1/2015,SCHOHARIE   ,2120
8/1/2015,SCHUYLER    ,1196
8/1/2015,SENECA      ,2131
8/1/2015,ST. LAWRENCE,7007
8/1/2015,STEUBEN     ,7261
8/1/2015,SUFFOLK     ,185125
8/1/2015,SULLIVAN    ,8730
8/1/2015,TIOGA       ,2941
8/1/2015,TOMPKINS    ,5276
8/1/2015,ULSTER      ,16742
8/1/2015,WARREN      ,8213
8/1/2015,WASHINGTON  ,4047
8/1/2015,WAYNE       ,6224
8/1/2015,WESTCHESTER ,114426
8/1/2015,WYOMING     ,2403
8/1/2015,YATES       ,1362
8/8/2015,ALBANY      ,27370
8/8/2015,ALLEGANY    ,2265
8/8/2015,BRONX       ,111886
8/8/2015,BROOME      ,15361
8/8/2015,CATTARAUGUS ,4647
8/8/2015,CAYUGA      ,6174
8/8/2015,CHAUTAUQUA  ,9080
8/8/2015,CHEMUNG     ,5713
8/8/2015,CHENANGO    ,3018
8/8/2015,CLINTON     ,4695
8/8/2015,COLUMBIA    ,5606
8/8/2015,CORTLAND    ,3099
8/8/2015,DELAWARE    ,4386
8/8/2015,DUTCHESS    ,30939
8/8/2015,ERIE        ,68665
8/8/2015,ESSEX       ,2728
8/8/2015,FRANKLIN    ,3071
8/8/2015,FULTON      ,4705
8/8/2015,GENESEE     ,4337
8/8/2015,GREENE      ,5297
8/8/2015,HAMILTON    ,501
8/8/2015,HERKIMER    ,4417
8/8/2015,JEFFERSON   ,8234
8/8/2015,KINGS       ,197006
8/8/2015,LEWIS       ,1400
8/8/2015,LIVINGSTON  ,4256
8/8/2015,MADISON     ,4465
8/8/2015,MONROE      ,57321
8/8/2015,MONTGOMERY  ,4776
8/8/2015,NASSAU      ,183935
8/8/2015,NEW YORK    ,213523
8/8/2015,NIAGARA     ,13912
8/8/2015,ONEIDA      ,15992
8/8/2015,ONONDAGA    ,39119
8/8/2015,ONTARIO     ,8762
8/8/2015,ORANGE      ,42089
8/8/2015,ORLEANS     ,2145
8/8/2015,OSWEGO      ,7973
8/8/2015,OTSEGO      ,3994
8/8/2015,PUTNAM      ,15258
8/8/2015,QUEENS      ,236789
8/8/2015,RENSSELAER  ,13456
8/8/2015,RICHMOND    ,61009
8/8/2015,ROCKLAND    ,45882
8/8/2015,SARATOGA    ,22401
8/8/2015,SCHENECTADY ,154650
8/8/2015,SCHOHARIE   ,2252
8/8/2015,SCHUYLER    ,1306
8/8/2015,SENECA      ,2334
8/8/2015,ST. LAWRENCE,7625
8/8/2015,STEUBEN     ,7419
8/8/2015,SUFFOLK     ,191765
8/8/2015,SULLIVAN    ,9262
8/8/2015,TIOGA       ,3014
8/8/2015,TOMPKINS    ,5324
8/8/2015,ULSTER      ,17946
8/8/2015,WARREN      ,8991
8/8/2015,WASHINGTON  ,4053
8/8/2015,WAYNE       ,6392
8/8/2015,WESTCHESTER ,119649
8/8/2015,WYOMING     ,2330
8/8/2015,YATES       ,1592
8/15/2015,ALBANY      ,27990
8/15/2015,ALLEGANY    ,2375
8/15/2015,BRONX       ,110954
8/15/2015,BROOME      ,13777
8/15/2015,CATTARAUGUS ,4799
8/15/2015,CAYUGA      ,6452
8/15/2015,CHAUTAUQUA  ,8939
8/15/2015,CHEMUNG     ,5601
8/15/2015,CHENANGO    ,3127
8/15/2015,CLINTON     ,4961
8/15/2015,COLUMBIA    ,6079
8/15/2015,CORTLAND    ,3340
8/15/2015,DELAWARE    ,4336
8/15/2015,DUTCHESS    ,31105
8/15/2015,ERIE        ,67757
8/15/2015,ESSEX       ,2635
8/15/2015,FRANKLIN    ,2909
8/15/2015,FULTON      ,4549
8/15/2015,GENESEE     ,4209
8/15/2015,GREENE      ,5151
8/15/2015,HAMILTON    ,584
8/15/2015,HERKIMER    ,4516
8/15/2015,JEFFERSON   ,7984
8/15/2015,KINGS       ,192209
8/15/2015,LEWIS       ,1443
8/15/2015,LIVINGSTON  ,4187
8/15/2015,MADISON     ,4158
8/15/2015,MONROE      ,57198
8/15/2015,MONTGOMERY  ,4810
8/15/2015,NASSAU      ,186115
8/15/2015,NEW YORK    ,210344
8/15/2015,NIAGARA     ,13590
8/15/2015,ONEIDA      ,16165
8/15/2015,ONONDAGA    ,38800
8/15/2015,ONTARIO     ,9296
8/15/2015,ORANGE      ,42367
8/15/2015,ORLEANS     ,2262
8/15/2015,OSWEGO      ,8032
8/15/2015,OTSEGO      ,3898
8/15/2015,PUTNAM      ,15860
8/15/2015,QUEENS      ,238382
8/15/2015,RENSSELAER  ,13892
8/15/2015,RICHMOND    ,59390
8/15/2015,ROCKLAND    ,46459
8/15/2015,SARATOGA    ,22075
8/15/2015,SCHENECTADY ,154497
8/15/2015,SCHOHARIE   ,2273
8/15/2015,SCHUYLER    ,1322
8/15/2015,SENECA      ,2414
8/15/2015,ST. LAWRENCE,7432
8/15/2015,STEUBEN     ,7460
8/15/2015,SUFFOLK     ,192765
8/15/2015,SULLIVAN    ,9352
8/15/2015,TIOGA       ,3162
8/15/2015,TOMPKINS    ,5443
8/15/2015,ULSTER      ,18278
8/15/2015,WARREN      ,8743
8/15/2015,WASHINGTON  ,3991
8/15/2015,WAYNE       ,6324
8/15/2015,WESTCHESTER ,123388
8/15/2015,WYOMING     ,2341
8/15/2015,YATES       ,1521
8/22/2015,ALBANY      ,26907
8/22/2015,ALLEGANY    ,2484
8/22/2015,BRONX       ,107430
8/22/2015,BROOME      ,13291
8/22/2015,CATTARAUGUS ,4681
8/22/2015,CAYUGA      ,6076
8/22/2015,CHAUTAUQUA  ,9388
8/22/2015,CHEMUNG     ,5787
8/22/2015,CHENANGO    ,3058
8/22/2015,CLINTON     ,4919
8/22/2015,COLUMBIA    ,5835
8/22/2015,CORTLAND    ,3384
8/22/2015,DELAWARE    ,4410
8/22/2015,DUTCHESS    ,31245
8/22/2015,ERIE        ,67889
8/22/2015,ESSEX       ,2696
8/22/2015,FRANKLIN    ,2862
8/22/2015,FULTON      ,4329
8/22/2015,GENESEE     ,4252
8/22/2015,GREENE      ,5239
8/22/2015,HAMILTON    ,606
8/22/2015,HERKIMER    ,4272
8/22/2015,JEFFERSON   ,8050
8/22/2015,KINGS       ,191868
8/22/2015,LEWIS       ,1407
8/22/2015,LIVINGSTON  ,4191
8/22/2015,MADISON     ,4103
8/22/2015,MONROE      ,57174
8/22/2015,MONTGOMERY  ,4755
8/22/2015,NASSAU      ,181096
8/22/2015,NEW YORK    ,204839
8/22/2015,NIAGARA     ,13232
8/22/2015,ONEIDA      ,16284
8/22/2015,ONONDAGA    ,39408
8/22/2015,ONTARIO     ,8891
8/22/2015,ORANGE      ,42780
8/22/2015,ORLEANS     ,2250
8/22/2015,OSWEGO      ,8013
8/22/2015,OTSEGO      ,3721
8/22/2015,PUTNAM      ,15181
8/22/2015,QUEENS      ,236837
8/22/2015,RENSSELAER  ,13926
8/22/2015,RICHMOND    ,58844
8/22/2015,ROCKLAND    ,45421
8/22/2015,SARATOGA    ,22194
8/22/2015,SCHENECTADY ,154367
8/22/2015,SCHOHARIE   ,2073
8/22/2015,SCHUYLER    ,1337
8/22/2015,SENECA      ,2417
8/22/2015,ST. LAWRENCE,7483
8/22/2015,STEUBEN     ,7639
8/22/2015,SUFFOLK     ,190225
8/22/2015,SULLIVAN    ,9194
8/22/2015,TIOGA       ,3462
8/22/2015,TOMPKINS    ,5253
8/22/2015,ULSTER      ,17823
8/22/2015,WARREN      ,8435
8/22/2015,WASHINGTON  ,3896
8/22/2015,WAYNE       ,6340
8/22/2015,WESTCHESTER ,118953
8/22/2015,WYOMING     ,2393
8/22/2015,YATES       ,1683
8/29/2015,ALBANY      ,27044
8/29/2015,ALLEGANY    ,2436
8/29/2015,BRONX       ,108234
8/29/2015,BROOME      ,13608
8/29/2015,CATTARAUGUS ,4825
8/29/2015,CAYUGA      ,5756
8/29/2015,CHAUTAUQUA  ,8910
8/29/2015,CHEMUNG     ,5650
8/29/2015,CHENANGO    ,2978
8/29/2015,CLINTON     ,4386
8/29/2015,COLUMBIA    ,5773
8/29/2015,CORTLAND    ,3193
8/29/2015,DELAWARE    ,4383
8/29/2015,DUTCHESS    ,31058
8/29/2015,ERIE        ,66108
8/29/2015,ESSEX       ,2651
8/29/2015,FRANKLIN    ,2917
8/29/2015,FULTON      ,4326
8/29/2015,GENESEE     ,4387
8/29/2015,GREENE      ,4989
8/29/2015,HAMILTON    ,491
8/29/2015,HERKIMER    ,4222
8/29/2015,JEFFERSON   ,7856
8/29/2015,KINGS       ,189605
8/29/2015,LEWIS       ,1319
8/29/2015,LIVINGSTON  ,4117
8/29/2015,MADISON     ,4136
8/29/2015,MONROE      ,56882
8/29/2015,MONTGOMERY  ,4745
8/29/2015,NASSAU      ,181993
8/29/2015,NEW YORK    ,205130
8/29/2015,NIAGARA     ,13406
8/29/2015,ONEIDA      ,15728
8/29/2015,ONONDAGA    ,40575
8/29/2015,ONTARIO     ,9468
8/29/2015,ORANGE      ,42149
8/29/2015,ORLEANS     ,2122
8/29/2015,OSWEGO      ,7811
8/29/2015,OTSEGO      ,3988
8/29/2015,PUTNAM      ,15280
8/29/2015,QUEENS      ,234019
8/29/2015,RENSSELAER  ,13939
8/29/2015,RICHMOND    ,59719
8/29/2015,ROCKLAND    ,47020
8/29/2015,SARATOGA    ,21506
8/29/2015,SCHENECTADY ,154197
8/29/2015,SCHOHARIE   ,2224
8/29/2015,SCHUYLER    ,1236
8/29/2015,SENECA      ,2313
8/29/2015,ST. LAWRENCE,7367
8/29/2015,STEUBEN     ,7462
8/29/2015,SUFFOLK     ,191797
8/29/2015,SULLIVAN    ,8695
8/29/2015,TIOGA       ,3003
8/29/2015,TOMPKINS    ,5305
8/29/2015,ULSTER      ,17917
8/29/2015,WARREN      ,8161
8/29/2015,WASHINGTON  ,3861
8/29/2015,WAYNE       ,6248
8/29/2015,WESTCHESTER ,119293
8/29/2015,WYOMING     ,2248
8/29/2015,YATES       ,1440
9/5/2015,ALBANY      ,26621
9/5/2015,ALLEGANY    ,2346
9/5/2015,BRONX       ,113340
9/5/2015,BROOME      ,13697
9/5/2015,CATTARAUGUS ,4711
9/5/2015,CAYUGA      ,5777
9/5/2015,CHAUTAUQUA  ,9546
9/5/2015,CHEMUNG     ,5768
9/5/2015,CHENANGO    ,3291
9/5/2015,CLINTON     ,4788
9/5/2015,COLUMBIA    ,6009
9/5/2015,CORTLAND    ,3274
9/5/2015,DELAWARE    ,4244
9/5/2015,DUTCHESS    ,31792
9/5/2015,ERIE        ,67525
9/5/2015,ESSEX       ,2579
9/5/2015,FRANKLIN    ,2955
9/5/2015,FULTON      ,4482
9/5/2015,GENESEE     ,4263
9/5/2015,GREENE      ,5333
9/5/2015,HAMILTON    ,489
9/5/2015,HERKIMER    ,4335
9/5/2015,JEFFERSON   ,8189
9/5/2015,KINGS       ,199803
9/5/2015,LEWIS       ,1332
9/5/2015,LIVINGSTON  ,4283
9/5/2015,MADISON     ,4027
9/5/2015,MONROE      ,58496
9/5/2015,MONTGOMERY  ,4649
9/5/2015,NASSAU      ,185887
9/5/2015,NEW YORK    ,209926
9/5/2015,NIAGARA     ,13274
9/5/2015,ONEIDA      ,15888
9/5/2015,ONONDAGA    ,43272
9/5/2015,ONTARIO     ,8812
9/5/2015,ORANGE      ,43070
9/5/2015,ORLEANS     ,2078
9/5/2015,OSWEGO      ,7851
9/5/2015,OTSEGO      ,4142
9/5/2015,PUTNAM      ,15394
9/5/2015,QUEENS      ,239610
9/5/2015,RENSSELAER  ,13965
9/5/2015,RICHMOND    ,61684
9/5/2015,ROCKLAND    ,47882
9/5/2015,SARATOGA    ,21522
9/5/2015,SCHENECTADY ,154423
9/5/2015,SCHOHARIE   ,2225
9/5/2015,SCHUYLER    ,1249
9/5/2015,SENECA      ,2570
9/5/2015,ST. LAWRENCE,7666
9/5/2015,STEUBEN     ,7571
9/5/2015,SUFFOLK     ,193990
9/5/2015,SULLIVAN    ,8840
9/5/2015,TIOGA       ,3261
9/5/2015,TOMPKINS    ,5355
9/5/2015,ULSTER      ,18363
9/5/2015,WARREN      ,8098
9/5/2015,WASHINGTON  ,4366
9/5/2015,WAYNE       ,6493
9/5/2015,WESTCHESTER ,121824
9/5/2015,WYOMING     ,2474
9/5/2015,YATES       ,1482
9/12/2015,ALBANY      ,26706
9/12/2015,ALLEGANY    ,2362
9/12/2015,BRONX       ,114369
9/12/2015,BROOME      ,13441
9/12/2015,CATTARAUGUS ,4742
9/12/2015,CAYUGA      ,5944
9/12/2015,CHAUTAUQUA  ,8954
9/12/2015,CHEMUNG     ,5915
9/12/2015,CHENANGO    ,3073
9/12/2015,CLINTON     ,4835
9/12/2015,COLUMBIA    ,5507
9/12/2015,CORTLAND    ,2987
9/12/2015,DELAWARE    ,4407
9/12/2015,DUTCHESS    ,31041
9/12/2015,ERIE        ,66987
9/12/2015,ESSEX       ,2309
9/12/2015,FRANKLIN    ,2870
9/12/2015,FULTON      ,4361
9/12/2015,GENESEE     ,4230
9/12/2015,GREENE      ,5061
9/12/2015,HAMILTON    ,472
9/12/2015,HERKIMER    ,4051
9/12/2015,JEFFERSON   ,7242
9/12/2015,KINGS       ,201209
9/12/2015,LEWIS       ,1413
9/12/2015,LIVINGSTON  ,4114
9/12/2015,MADISON     ,4015
9/12/2015,MONROE      ,57766
9/12/2015,MONTGOMERY  ,4397
9/12/2015,NASSAU      ,186835
9/12/2015,NEW YORK    ,205173
9/12/2015,NIAGARA     ,13458
9/12/2015,ONEIDA      ,15480
9/12/2015,ONONDAGA    ,39380
9/12/2015,ONTARIO     ,8876
9/12/2015,ORANGE      ,42580
9/12/2015,ORLEANS     ,1968
9/12/2015,OSWEGO      ,7534
9/12/2015,OTSEGO      ,3850
9/12/2015,PUTNAM      ,15327
9/12/2015,QUEENS      ,239975
9/12/2015,RENSSELAER  ,13435
9/12/2015,RICHMOND    ,61601
9/12/2015,ROCKLAND    ,48341
9/12/2015,SARATOGA    ,19919
9/12/2015,SCHENECTADY ,153726
9/12/2015,SCHOHARIE   ,2027
9/12/2015,SCHUYLER    ,1235
9/12/2015,SENECA      ,2399
9/12/2015,ST. LAWRENCE,7389
9/12/2015,STEUBEN     ,9281
9/12/2015,SUFFOLK     ,191237
9/12/2015,SULLIVAN    ,8769
9/12/2015,TIOGA       ,3209
9/12/2015,TOMPKINS    ,5247
9/12/2015,ULSTER      ,17897
9/12/2015,WARREN      ,7628
